"","source","term_id","term_name","intersection_size","term_size","p_value"
"972","GO:BP","GO:0060965","negative regulation of miRNA-mediated gene silencing",8,16,0.0495784548423605
"973","GO:BP","GO:0000028","ribosomal small subunit assembly",8,16,0.0495784548423605
"974","GO:BP","GO:0071230","cellular response to amino acid stimulus",27,88,0.049916272971372
"975","KEGG","KEGG:04140","Autophagy - animal",83,165,3.3133746225928e-13
"976","KEGG","KEGG:03050","Proteasome",34,46,1.61069915306481e-11
"977","KEGG","KEGG:04144","Endocytosis",97,248,7.49197582173585e-08
"978","KEGG","KEGG:05132","Salmonella infection",93,249,1.92377873217265e-06
"979","KEGG","KEGG:03022","Basal transcription factors",26,43,4.13745642313726e-06
"980","KEGG","KEGG:04120","Ubiquitin mediated proteolysis",59,140,4.13745642313726e-06
"981","KEGG","KEGG:03015","mRNA surveillance pathway",43,96,2.84953561746586e-05
"982","KEGG","KEGG:05017","Spinocerebellar ataxia",56,141,6.75228912654864e-05
"983","KEGG","KEGG:05131","Shigellosis",86,246,7.75105172454042e-05
"984","KEGG","KEGG:03040","Spliceosome",65,174,0.000101204168514734
"985","KEGG","KEGG:03083","Polycomb repressive complex",37,84,0.000178593744407991
"986","KEGG","KEGG:03250","Viral life cycle - HIV-1",29,62,0.000385636461558713
"987","KEGG","KEGG:04137","Mitophagy - animal",42,103,0.000385636461558713
"988","KEGG","KEGG:03020","RNA polymerase",19,34,0.00046352184185241
"989","KEGG","KEGG:05169","Epstein-Barr virus infection",69,198,0.000531402523556594
"990","KEGG","KEGG:05203","Viral carcinogenesis",69,201,0.000867618086383947
"991","KEGG","KEGG:03013","Nucleocytoplasmic transport",42,108,0.00112700849778987
"992","KEGG","KEGG:05120","Epithelial cell signaling in Helicobacter pylori infection",30,70,0.00145758773437612
"993","KEGG","KEGG:05210","Colorectal cancer",35,86,0.00145758773437612
"994","KEGG","KEGG:04136","Autophagy - other",17,32,0.00210335521605664
"995","KEGG","KEGG:03082","ATP-dependent chromatin remodeling",43,116,0.00272557163260865
"996","KEGG","KEGG:04150","mTOR signaling pathway",54,155,0.00274492763963141
"997","KEGG","KEGG:05221","Acute myeloid leukemia",28,67,0.00346728333592716
"998","KEGG","KEGG:03420","Nucleotide excision repair",26,61,0.00377694265866427
"999","KEGG","KEGG:05202","Transcriptional misregulation in cancer",63,192,0.00500542720747556
"1000","KEGG","KEGG:04068","FoxO signaling pathway",46,131,0.00559202178099592
"1001","KEGG","KEGG:05212","Pancreatic cancer",30,76,0.0058740975949903
"1002","KEGG","KEGG:04130","SNARE interactions in vesicular transport",16,32,0.0058740975949903
"1003","KEGG","KEGG:05161","Hepatitis B",54,162,0.00724296022111834
"1004","KEGG","KEGG:05168","Herpes simplex virus 1 infection",142,506,0.0081384985377311
"1005","KEGG","KEGG:04710","Circadian rhythm",16,34,0.0119626458719883
"1006","KEGG","KEGG:05220","Chronic myeloid leukemia",29,76,0.0119626458719883
"1007","KEGG","KEGG:05014","Amyotrophic lateral sclerosis",105,363,0.012115128515533
"1008","KEGG","KEGG:04210","Apoptosis",45,135,0.016490596817036
"1009","KEGG","KEGG:05170","Human immunodeficiency virus 1 infection",65,210,0.016490596817036
"1010","KEGG","KEGG:05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",32,89,0.018184161581154
"1011","KEGG","KEGG:05213","Endometrial cancer",23,58,0.018184161581154
"1012","KEGG","KEGG:04070","Phosphatidylinositol signaling system",34,97,0.0212690082514979
"1013","KEGG","KEGG:05167","Kaposi sarcoma-associated herpesvirus infection",60,194,0.0215857594113833
"1014","KEGG","KEGG:04966","Collecting duct acid secretion",13,27,0.0215857594113833
"1015","KEGG","KEGG:00562","Inositol phosphate metabolism",27,73,0.0226145773068191
"1016","KEGG","KEGG:05022","Pathways of neurodegeneration - multiple diseases",130,474,0.0243675710121952
"1017","KEGG","KEGG:05216","Thyroid cancer",16,37,0.026321927927507
"1018","KEGG","KEGG:04115","p53 signaling pathway",27,74,0.026321927927507
"1019","KEGG","KEGG:05130","Pathogenic Escherichia coli infection",60,197,0.0282477748677731
"1020","KEGG","KEGG:04722","Neurotrophin signaling pathway",39,118,0.029236599650971
"1021","KEGG","KEGG:05211","Renal cell carcinoma",25,68,0.0305773629814096
"1022","KEGG","KEGG:04625","C-type lectin receptor signaling pathway",35,104,0.0314799829532965
"1023","KEGG","KEGG:01521","EGFR tyrosine kinase inhibitor resistance",28,79,0.0317934811661683
"1024","KEGG","KEGG:05215","Prostate cancer",33,97,0.0317934811661683
"1025","KEGG","KEGG:05418","Fluid shear stress and atherosclerosis",44,138,0.0326433778740186
"1026","KEGG","KEGG:05165","Human papillomavirus infection",93,330,0.032904283690952
"1027","KEGG","KEGG:04215","Apoptosis - multiple species",14,32,0.033515506543182
"1028","KEGG","KEGG:00520","Amino sugar and nucleotide sugar metabolism",19,49,0.0391447626258046
"1029","KEGG","KEGG:05166","Human T-cell leukemia virus 1 infection",64,218,0.0437598374248371
"1030","KEGG","KEGG:04211","Longevity regulating pathway",30,89,0.0478820640703684
"1031","KEGG","KEGG:04623","Cytosolic DNA-sensing pathway",28,82,0.0479039168898781
"1032","KEGG","KEGG:04660","T cell receptor signaling pathway",38,119,0.0479039168898781
"1033","KEGG","KEGG:04390","Hippo signaling pathway",48,157,0.0479039168898781
